Genes	HepG2_MAX
ENSG00000138039	0
ENSG00000171916	0.052137
ENSG00000102452	0.53726
ENSG00000124232	0.097878
ENSG00000269097	1.3476
ENSG00000267160	1.3825
ENSG00000141076	121.8258
ENSG00000279585	0
ENSG00000258373	0.073986
ENSG00000159961	0.056958
ENSG00000122674	55.635
ENSG00000273837	0.20699
ENSG00000250808	0.91527
ENSG00000186265	0.084455
ENSG00000271900	2.4598
ENSG00000153303	0.14565
ENSG00000178685	10.5256
ENSG00000280121	0.37429
ENSG00000231024	1.6665
ENSG00000277082	16.9939
ENSG00000254053	0
ENSG00000249197	0
ENSG00000268861	3.5121
ENSG00000245832	1.0486
ENSG00000266478	0
ENSG00000215444	0.3891
ENSG00000259685	4.3987
ENSG00000149182	50.1118
ENSG00000232725	2.0839
ENSG00000253937	0
ENSG00000227869	0.39107
ENSG00000276966	0.83967
ENSG00000243449	0.52413
ENSG00000269124	0.22534
ENSG00000188229	306.6083
ENSG00000262158	0.083503
ENSG00000225932	0.069054
ENSG00000080839	28.4269
ENSG00000237308	0
ENSG00000258400	0.16913
ENSG00000202337	16.3071
ENSG00000251434	0.91589
ENSG00000223549	0.11361
ENSG00000272646	2.0038
ENSG00000267670	0
ENSG00000142534	2764.7874
ENSG00000244641	0
ENSG00000207969	2.2249
ENSG00000128408	1.3052
ENSG00000200883	0
ENSG00000136942	1648.2432
ENSG00000137869	26.1284
ENSG00000180867	5.566
ENSG00000277229	0.39705
ENSG00000221046	2.0488
ENSG00000242258	0.59708
ENSG00000135175	0
ENSG00000265287	3.1943
ENSG00000216070	0
ENSG00000147117	0.054782
ENSG00000266505	0.10913
ENSG00000237282	0
ENSG00000231534	0.25773
ENSG00000259712	11.1694
ENSG00000140474	14.5127
ENSG00000217408	0.2927
ENSG00000238500	0
ENSG00000254563	0
ENSG00000161243	2.344
ENSG00000215954	7.5908
ENSG00000243959	1.9731
ENSG00000236117	0.6398
ENSG00000100721	0.65445
ENSG00000257329	9.389
ENSG00000278421	12.5503
ENSG00000273272	3.9293
ENSG00000151364	13.6881
ENSG00000250243	0.80363
ENSG00000262668	0.42044
ENSG00000260731	0
ENSG00000255875	0.19624
ENSG00000074181	1.6271
ENSG00000234663	2.4988
ENSG00000230343	0
ENSG00000274584	0
ENSG00000179443	0
ENSG00000277739	54.7205
ENSG00000239246	0.75256
ENSG00000166902	50.8798
ENSG00000117906	132.0647
ENSG00000249734	0.13415
ENSG00000226705	0
ENSG00000275802	0
ENSG00000242768	0
ENSG00000263860	1.0964
ENSG00000134318	241.3135
ENSG00000253372	7.7169
ENSG00000182965	0.2884
ENSG00000279167	5.9763
ENSG00000272081	1.0231
ENSG00000252207	0
ENSG00000273419	0.059594
ENSG00000131401	0.83434
ENSG00000212260	2.8222
ENSG00000233472	0.1756
ENSG00000257839	0.86627
ENSG00000278931	0.43442
ENSG00000134571	0.093167
ENSG00000229834	0
ENSG00000243960	12.764
ENSG00000238055	1.1131
ENSG00000280186	0.27919
ENSG00000123407	0.026731
ENSG00000252181	0
ENSG00000253519	0.083482
ENSG00000232307	0.091972
ENSG00000281404	8.7835
ENSG00000276548	0
ENSG00000241577	0
ENSG00000227331	0.49209
ENSG00000006607	43.8028
ENSG00000248543	0
ENSG00000274611	0.3176
ENSG00000237939	0.54866
ENSG00000172974	0.79787
ENSG00000130338	25.1336
ENSG00000204622	3.636
ENSG00000230853	0
ENSG00000225997	0
ENSG00000269189	0.38429
ENSG00000196312	9.627
ENSG00000260286	0.21634
ENSG00000212407	0
ENSG00000261504	0.040424
ENSG00000279677	3.6872
ENSG00000277740	0.49793
ENSG00000207431	2.3603
ENSG00000267252	0
ENSG00000182095	47.6802
ENSG00000117525	16.4678
ENSG00000280213	1.6842
ENSG00000254145	0.37148
ENSG00000249289	0
ENSG00000121057	94.1156
ENSG00000178762	0
ENSG00000231599	0.49781
ENSG00000264633	0
ENSG00000280696	2.1259
ENSG00000252691	0
ENSG00000241604	2.3679
ENSG00000226140	0
ENSG00000106636	140.7232
ENSG00000204673	37.4911
ENSG00000153230	0
ENSG00000278486	0.44681
ENSG00000202429	2.7335
ENSG00000279704	0
ENSG00000129595	0.73145
ENSG00000130201	0.9176
ENSG00000267762	0.43103
ENSG00000260796	1.654
ENSG00000213033	1.797
ENSG00000211699	0
ENSG00000174151	13.4729
ENSG00000200975	1.5839
ENSG00000141279	135.3936
ENSG00000207941	0
ENSG00000232791	0
ENSG00000244733	6.6229
ENSG00000265379	2.6799
ENSG00000215131	0.13112
ENSG00000167083	0
ENSG00000249316	1.7692
ENSG00000216162	5.5761
ENSG00000231626	0
ENSG00000259804	0.58532
ENSG00000280723	3.5172
ENSG00000164828	83.7346
ENSG00000249799	4.6437
ENSG00000122877	4.4765
ENSG00000273930	3.9029
ENSG00000161911	0.15431
ENSG00000171823	3.5209
ENSG00000180044	0.20096
ENSG00000256083	2.2553
ENSG00000146215	3.332
ENSG00000173728	0.53092
ENSG00000236209	2.8024
ENSG00000226650	0.036184
ENSG00000278513	0.12364
ENSG00000271547	0.15315
ENSG00000224267	0
ENSG00000245479	0.68344
ENSG00000130711	0.25756
ENSG00000147183	0.079234
ENSG00000278996	2.017
ENSG00000229899	0
ENSG00000260823	4.9241
ENSG00000255967	0.023506
ENSG00000267909	0.011186
ENSG00000264188	4.2382
ENSG00000113430	0.061985
ENSG00000169047	42.5615
ENSG00000281469	4.0641
ENSG00000064419	49.6522
ENSG00000118496	14.6394
ENSG00000230435	0.55835
ENSG00000124486	48.6413
ENSG00000235018	0.75861
ENSG00000279259	0.31532
ENSG00000237401	0.28601
ENSG00000163273	0.33032
ENSG00000223076	0
ENSG00000272173	0.88096
ENSG00000163520	0.13369
ENSG00000263952	2.8072
ENSG00000162889	66.5855
ENSG00000268535	0.38426
ENSG00000207496	0
ENSG00000175215	84.5468
ENSG00000214855	12.8348
ENSG00000229926	0
ENSG00000152669	0.17138
ENSG00000261569	0.32065
ENSG00000264215	0.042051
ENSG00000280278	1.0331
ENSG00000119688	57.0812
ENSG00000010017	101.0415
ENSG00000219438	22.8007
ENSG00000252273	0
ENSG00000231061	0
ENSG00000164244	56.7863
ENSG00000129422	111.6653
ENSG00000241669	0.30677
ENSG00000248635	0.20558
ENSG00000264698	0
ENSG00000227423	0
ENSG00000118523	513.472
ENSG00000216819	1.0207
ENSG00000230945	0
ENSG00000237911	0.42487
ENSG00000160654	0.5866
ENSG00000251108	0
ENSG00000186480	0.14857
ENSG00000260378	0.45702
ENSG00000267344	5.93
ENSG00000234190	0
ENSG00000215481	1.3158
ENSG00000279769	0.47345
ENSG00000277832	7.6248
ENSG00000270866	0
ENSG00000207523	30.6685
ENSG00000010270	47.3639
ENSG00000149212	1.0255
ENSG00000184995	0
ENSG00000114686	197.739
ENSG00000223586	0.51504
ENSG00000145337	44.5103
ENSG00000280305	0.28869
ENSG00000275449	0.88731
ENSG00000135898	0.38749
ENSG00000249261	0
ENSG00000164066	6.9178
ENSG00000242295	0
ENSG00000199017	0
ENSG00000228169	0
ENSG00000147654	45.6482
ENSG00000231208	1.6918
ENSG00000264725	0
ENSG00000259869	0.95937
ENSG00000236720	0
ENSG00000252783	0
ENSG00000254237	3.0737
ENSG00000011405	62.2884
ENSG00000214290	30.7653
ENSG00000226232	3.3927
ENSG00000257366	0.069176
ENSG00000278578	3.4152
ENSG00000260405	0
ENSG00000162076	7.4809
ENSG00000271492	0
ENSG00000201183	4.9423
ENSG00000222395	0
ENSG00000204904	1.7122
ENSG00000234337	0.10001
ENSG00000218757	0.31109
ENSG00000232883	0.071997
ENSG00000197563	29.3004
ENSG00000162592	0.21143
ENSG00000229361	0
ENSG00000253046	0
ENSG00000276075	0.46942
ENSG00000127483	229.1539
ENSG00000135925	0.39583
ENSG00000172031	0.41421
ENSG00000237466	0
ENSG00000116161	150.9505
ENSG00000231718	0.1529
ENSG00000275959	0
ENSG00000252810	0
ENSG00000268117	9.2626
ENSG00000226742	27.4581
ENSG00000072062	58.0236
ENSG00000250427	0.046692
ENSG00000110876	0.11633
ENSG00000271639	0.15212
ENSG00000087206	58.0307
ENSG00000266663	0
ENSG00000201210	0
ENSG00000224359	0
ENSG00000198556	36.6237
ENSG00000139508	0.04785
ENSG00000159217	108.5653
ENSG00000211818	0
ENSG00000183831	0.71191
ENSG00000232910	0
ENSG00000206842	0
ENSG00000229871	0.38407
ENSG00000158163	4.1723
ENSG00000276102	5.3831
ENSG00000264160	3.6159
ENSG00000238092	0
ENSG00000241131	0
ENSG00000215063	0
ENSG00000253556	0
ENSG00000227488	0
ENSG00000269792	0.25555
ENSG00000225551	0
ENSG00000237976	2.3997
ENSG00000148408	0.19577
ENSG00000060749	44.0291
ENSG00000100162	20.1009
ENSG00000188897	1.0391
ENSG00000223168	0
ENSG00000272265	0.69755
ENSG00000151445	18.2499
ENSG00000279231	0
ENSG00000244260	0
ENSG00000207588	9.0034
ENSG00000233656	0.10538
ENSG00000198336	0.16289
ENSG00000228680	0
ENSG00000222932	2.7604
ENSG00000219410	2.4028
ENSG00000217027	0.59637
ENSG00000231153	1.8215
ENSG00000226297	0
ENSG00000259331	0.13617
ENSG00000023734	196.2429
ENSG00000160345	10.7323
ENSG00000181958	0
ENSG00000143933	1521.2568
ENSG00000241641	0.67889
ENSG00000236785	0
ENSG00000227515	0
ENSG00000283016	0.81997
ENSG00000103540	33.0674
ENSG00000126247	335.0135
ENSG00000278040	3.2563
ENSG00000271074	0
ENSG00000248727	4.6267
ENSG00000206053	120.2967
ENSG00000205085	4.4033
ENSG00000267436	13.3667
ENSG00000234282	0
ENSG00000174599	1.2953
ENSG00000260350	3.4676
ENSG00000255494	0
ENSG00000204969	0.05476
ENSG00000223678	13.2823
ENSG00000256712	1.2457
ENSG00000200649	0
ENSG00000207615	0
ENSG00000221741	9.3509
ENSG00000265982	0
ENSG00000170279	0.040388
ENSG00000168883	85.9527
ENSG00000254329	0
ENSG00000146469	0.60491
ENSG00000226324	0
ENSG00000242387	0.61365
ENSG00000240450	0
ENSG00000249353	1.0712
ENSG00000264817	0
ENSG00000238749	2.3862
ENSG00000187733	0.033009
ENSG00000180767	11.3298
ENSG00000129625	74.3178
ENSG00000271101	0
ENSG00000268062	0.89151
ENSG00000261096	0.47212
ENSG00000273038	1.8107
ENSG00000257458	0
ENSG00000259841	0.053887
ENSG00000234429	0.006855
ENSG00000255521	0
ENSG00000271584	0.35514
ENSG00000203778	10.5274
ENSG00000224870	16.1083
ENSG00000229453	0.20668
ENSG00000232975	0
ENSG00000239941	1.05
ENSG00000141994	27.7377
ENSG00000274230	0
ENSG00000248162	0.47954
ENSG00000198967	0
ENSG00000237558	0
ENSG00000263626	4.7074
ENSG00000253138	1.9401
ENSG00000258650	1.5479
ENSG00000223705	11.7777
ENSG00000252902	0
ENSG00000181523	16.3183
ENSG00000204970	0.11958
ENSG00000240960	0
ENSG00000188039	0.090558
ENSG00000141562	72.885
ENSG00000268209	0
ENSG00000230472	0.21377
ENSG00000168070	0.45488
ENSG00000279296	1.7611
ENSG00000261123	2.2143
ENSG00000270393	0.039373
ENSG00000200084	0
ENSG00000214892	0.032647
ENSG00000235055	0.13637
ENSG00000222514	3.914
ENSG00000271611	1.7023
ENSG00000201302	27.9246
ENSG00000238750	0
ENSG00000158747	45.1845
ENSG00000185122	62.1613
ENSG00000280881	0
ENSG00000234939	0
ENSG00000199593	0
ENSG00000222997	0
ENSG00000250519	1.2562
ENSG00000228262	0.25455
ENSG00000238184	0.048522
ENSG00000259396	0.45363
ENSG00000241223	0.49388
ENSG00000253648	0
ENSG00000143171	0.26358
ENSG00000225643	0.91561
ENSG00000274740	0
ENSG00000251711	3.777
ENSG00000132323	50.5283
ENSG00000248672	0
ENSG00000202048	0
ENSG00000212536	13.7195
ENSG00000184669	12.3072
ENSG00000256777	0
ENSG00000173809	0.1557
ENSG00000176979	0.094079
ENSG00000254840	0.73534
ENSG00000249984	0
ENSG00000228772	0.099214
ENSG00000135452	16.8114
ENSG00000199620	0
ENSG00000144306	19.147
ENSG00000189132	0
ENSG00000078898	147.498
ENSG00000198759	0
ENSG00000142748	0.065449
ENSG00000252457	0
ENSG00000238211	0
ENSG00000224452	5.2088
ENSG00000231245	1.07
ENSG00000259423	0.11506
ENSG00000226389	0.053734
ENSG00000065308	53.2759
ENSG00000186510	0.36279
ENSG00000269911	1.3767
ENSG00000227607	0
ENSG00000236877	0
ENSG00000234940	0
ENSG00000283108	0.38978
ENSG00000222069	0.9855
ENSG00000271166	0.17958
ENSG00000118707	80.9419
ENSG00000229035	0
ENSG00000266190	0.45913
ENSG00000267528	0
ENSG00000227581	0
ENSG00000207707	0
ENSG00000256804	2.1522
ENSG00000216977	0.83596
ENSG00000270930	0
ENSG00000100365	0.08141
ENSG00000239523	4.1623
ENSG00000260442	0.18024
ENSG00000246316	0
ENSG00000225198	0
ENSG00000237020	0
ENSG00000253083	2.2508
ENSG00000228919	0.0473
ENSG00000230054	0.28273
ENSG00000274295	0
ENSG00000140326	8.8055
ENSG00000258232	107.135
ENSG00000177337	18.127
ENSG00000226416	4.2464
ENSG00000242479	0.7606
ENSG00000235686	2.0993
ENSG00000263571	0
ENSG00000122145	0
ENSG00000189046	38.4275
ENSG00000201933	0
ENSG00000240542	0
ENSG00000131477	8.5496
ENSG00000261188	7.1909
ENSG00000210154	42.2468
ENSG00000254395	0.72389
ENSG00000268154	7.5691
ENSG00000224962	0.15712
ENSG00000007314	2.2316
ENSG00000217120	0.28346
ENSG00000259933	1.627
ENSG00000233183	0.61938
ENSG00000278642	1.3982
ENSG00000222579	0
ENSG00000271676	0.17584
ENSG00000213309	0.15259
ENSG00000004779	225.356
ENSG00000243671	0
ENSG00000206999	0
ENSG00000276259	4.0374
ENSG00000225225	0
ENSG00000274322	1.196
ENSG00000253110	0
ENSG00000248254	0.41637
ENSG00000173681	13.073
ENSG00000184571	0.02958
ENSG00000262380	1.0179
ENSG00000269466	0
ENSG00000232018	0.30429
ENSG00000209645	3.9219
ENSG00000263718	0.54005
ENSG00000235713	0.22145
ENSG00000251776	0
ENSG00000167359	0.063969
ENSG00000230564	0
ENSG00000123965	2.4979
ENSG00000188451	0.32922
ENSG00000241288	21.7976
ENSG00000258742	0.31334
ENSG00000105352	0
ENSG00000152315	3.4968
ENSG00000235147	0.47367
ENSG00000279388	0.011834
ENSG00000261215	0.12527
ENSG00000228354	0
ENSG00000221388	12.3132
ENSG00000254422	0.21163
ENSG00000207142	3.7081
ENSG00000200176	1.5945
ENSG00000277451	0
ENSG00000199202	1.8257
ENSG00000238842	0
ENSG00000259005	3.1592
ENSG00000275068	0
ENSG00000240097	0.054108
ENSG00000131096	0.72054
ENSG00000079999	41.5433
ENSG00000236459	0.12984
ENSG00000264344	9.495
ENSG00000257551	0.30679
ENSG00000250585	0
ENSG00000231876	1.0211
ENSG00000259488	0.43274
ENSG00000225735	0
ENSG00000213310	0
ENSG00000274832	0
ENSG00000269976	308.6
ENSG00000251803	0
ENSG00000154645	0.081257
ENSG00000262890	0.10118
ENSG00000278197	0
ENSG00000137801	105.2013
ENSG00000260024	0
ENSG00000283053	0
ENSG00000213793	1.7601
ENSG00000272449	1.031
ENSG00000279415	0.070823
ENSG00000169297	0.20724
ENSG00000265656	1.7797
ENSG00000221415	258.944
ENSG00000270512	0.22364
ENSG00000006712	46.0432
ENSG00000072849	92.8333
ENSG00000088899	66.1889
ENSG00000270995	0.39024
ENSG00000231903	2.6867
ENSG00000254932	0
ENSG00000242990	0
ENSG00000199712	0
ENSG00000258297	7.6519
ENSG00000237085	0
ENSG00000275578	0.26793
ENSG00000252549	7.9083
ENSG00000259515	1.2938
ENSG00000268785	0.43409
ENSG00000092067	0.17173
ENSG00000085982	49.5256
ENSG00000250612	0.21021
ENSG00000121594	0.073436
ENSG00000205835	0.15096
ENSG00000128185	19.2002
ENSG00000134042	0.16217
ENSG00000241825	0.30914
ENSG00000236969	0.29954
ENSG00000201998	8.5594
ENSG00000213820	0.10074
ENSG00000229127	4.4798
ENSG00000266282	0.95265
ENSG00000096872	17.5974
ENSG00000250046	0.17523
ENSG00000204525	65.2006
ENSG00000267500	2.1195
ENSG00000239615	0.20379
ENSG00000260534	0
ENSG00000278224	1.8166
ENSG00000281746	0
ENSG00000227673	1.4893
ENSG00000276770	7.1895
ENSG00000253741	0.081319
ENSG00000043143	7.9788
ENSG00000139410	4.4795
ENSG00000166923	0.59659
ENSG00000143374	32.3227
ENSG00000080822	119.5846
ENSG00000100949	32.7149
ENSG00000230146	0.049064
ENSG00000274387	0.24849
ENSG00000202141	3.5819
ENSG00000258324	0
ENSG00000225170	0.038837
ENSG00000188033	4.2986
ENSG00000141384	11.0385
ENSG00000226508	0
ENSG00000240634	0.46299
ENSG00000235778	0
ENSG00000268812	2.4714
ENSG00000256870	0.047493
ENSG00000122729	34.73
ENSG00000270067	3.9303
ENSG00000163596	4.4101
ENSG00000266429	0.28487
ENSG00000147679	33.8326
ENSG00000133619	4.8226
ENSG00000233275	0.30299
ENSG00000254487	0
ENSG00000265091	0.81496
ENSG00000276917	0
ENSG00000219149	0.17848
ENSG00000130702	60.5599
ENSG00000220734	0
ENSG00000264975	3.1391
ENSG00000227700	0
ENSG00000159200	67.8313
ENSG00000229637	0
ENSG00000273196	6.5369
ENSG00000183960	0.12756
ENSG00000197603	8.5748
ENSG00000274414	1.338
ENSG00000166974	46.5092
ENSG00000248346	0
ENSG00000100568	49.5962
ENSG00000113448	19.6175
ENSG00000088726	0.73178
ENSG00000120055	0.57359
ENSG00000126581	128.5356
ENSG00000165997	144.198
ENSG00000235805	0.036018
ENSG00000251868	11.4916
ENSG00000223863	0.13171
ENSG00000004139	1.1294
ENSG00000267055	0.12205
ENSG00000258834	0
ENSG00000281181	340.397
ENSG00000239050	0
ENSG00000260089	0.087248
ENSG00000261307	0.14762
ENSG00000254514	0
ENSG00000270577	0.77946
ENSG00000207234	6.4486
ENSG00000138398	359.2949
ENSG00000277543	0.19631
ENSG00000181396	27.3637
ENSG00000228446	1.0527
ENSG00000232084	0.7288
ENSG00000244026	16.3469
ENSG00000238934	0
ENSG00000226992	0
ENSG00000254997	0.15161
ENSG00000280016	0
ENSG00000252011	0
ENSG00000261281	0
ENSG00000171116	0.18325
ENSG00000101856	117.1133
ENSG00000240189	0.57007
ENSG00000262619	1.3936
ENSG00000257643	1.0232
ENSG00000180386	0
ENSG00000176748	0
ENSG00000250677	5.819
ENSG00000236431	0
ENSGR0000198223	1.1158
ENSG00000203397	0.40108
ENSG00000213402	0.25558
ENSG00000215339	0.07059
ENSG00000225827	0
ENSG00000125726	0.52685
ENSG00000109103	12.4733
ENSG00000162994	25.4904
ENSG00000213885	2.6125
ENSG00000281328	0
ENSG00000234048	0
ENSG00000276352	0
ENSG00000229072	0.57086
ENSG00000138606	24.5994
ENSG00000255140	0
ENSG00000232111	0.052977
ENSG00000125148	283.188
ENSG00000278289	0
ENSG00000221507	0
ENSG00000232594	0
ENSG00000177483	0.72656
ENSG00000206043	0.020394
ENSG00000239560	0.48362
ENSG00000189316	0.1625
ENSG00000137090	0.15148
ENSG00000270604	0.52836
ENSG00000144381	3360.6332
ENSG00000249119	0.87568
ENSG00000199804	47.0811
ENSG00000205927	0.014915
ENSG00000235240	0
ENSG00000279481	0.39633
ENSG00000259607	0
ENSG00000273733	1.2901
ENSG00000250704	0.36216
ENSG00000228956	2.5743
ENSG00000149489	2.7544
ENSG00000111077	9.0442
ENSG00000185909	17.6614
ENSG00000240216	11.624
ENSG00000222133	0
ENSG00000266374	0
ENSG00000185479	0.020199
ENSG00000243345	0.26243
ENSG00000210191	563.132
ENSG00000183542	3.654
ENSG00000172938	0.06314
ENSG00000196083	29.3778
ENSG00000281838	3.0698
ENSG00000205583	16.7506
ENSG00000212694	34.6296
ENSG00000232621	0
ENSG00000276862	0
ENSG00000253833	0.83122
ENSG00000241891	0
ENSG00000114455	0.2079
ENSG00000227765	0.15015
ENSG00000149115	26.8661
ENSG00000274479	0
ENSG00000258416	0
ENSG00000175061	740.5071
ENSG00000272542	0.070891
ENSG00000075388	0
ENSG00000176183	0.048538
ENSG00000202233	0
ENSG00000251330	1.1672
ENSG00000261938	0
ENSG00000258899	0
ENSG00000140199	48.0161
ENSG00000279991	0.10603
ENSG00000107164	81.7205
ENSG00000136235	2.7879
ENSG00000270159	2.0008
ENSG00000212721	0
ENSG00000277125	2.4827
ENSG00000101438	0.019317
ENSG00000198408	138.2673
ENSG00000196110	2.7557
ENSG00000266401	7.51
ENSG00000233367	0.24303
ENSG00000254579	0.10337
ENSG00000207299	0
ENSG00000184601	0.0359
ENSG00000228391	0
ENSG00000235750	1.5019
ENSG00000243855	0
ENSG00000252076	0
ENSG00000273288	12.466
ENSG00000224071	0
ENSG00000229729	12.6517
ENSG00000196418	26.0006
ENSG00000139613	20.0627
ENSG00000259042	0
ENSG00000169926	23.677
ENSG00000134245	0.93836
ENSG00000236013	0.044478
ENSG00000236496	0
ENSG00000103184	0.83245
ENSG00000108984	15.7701
ENSG00000258926	0.42273
ENSG00000223955	0
ENSG00000165606	0.064252
ENSG00000213467	0
ENSG00000100014	40.4431
ENSG00000267147	0.69687
ENSG00000239142	3.6472
ENSG00000232176	0.26335
ENSG00000265210	0
ENSG00000281273	0
ENSG00000136286	0.17753
ENSG00000254606	0.51231
ENSG00000270669	0
ENSG00000207326	4.6409
ENSG00000164430	0.37322
ENSG00000277635	0.98348
ENSG00000265693	4.668
ENSG00000188906	0.013611
ENSG00000206337	3.2514
ENSG00000231940	0.13443
ENSG00000228538	0
ENSG00000146955	0.38106
ENSG00000252103	0
ENSG00000261373	1.276
ENSG00000198168	21.1672
ENSG00000160882	0
ENSG00000148513	0.01245
ENSG00000214093	1.5682
ENSG00000159403	7.8427
ENSG00000257735	0.73866
ENSG00000273798	0
ENSG00000171208	19.706
ENSG00000184220	88.8983
ENSG00000250769	0.59226
ENSG00000236523	0.77027
ENSG00000105193	1507.6035
ENSG00000225919	0
ENSG00000203489	0.34991
ENSG00000280082	5.8002
ENSG00000171772	0.17274
ENSG00000276444	2.6036
ENSG00000255232	0
ENSG00000232203	0.078465
ENSG00000243290	0
ENSG00000265720	2.8196
ENSG00000213977	28.604
ENSG00000253898	0.091965
ENSG00000080644	2.0053
ENSG00000182230	3.4099
ENSG00000269085	0
ENSG00000067191	7.3189
ENSG00000237269	0
ENSG00000261400	0.062743
ENSG00000251395	0
ENSG00000279573	0.4557
ENSG00000180988	0.060654
ENSG00000198678	0
ENSG00000196741	4.6387
ENSG00000223390	0.42529
ENSG00000235332	0.077302
ENSG00000224728	0.74008
ENSG00000273825	1.331
ENSG00000132514	1.1594
ENSG00000254041	0
ENSG00000199870	0.26021
ENSG00000130956	42.7119
ENSG00000278408	0
ENSG00000185198	0.07019
ENSG00000222225	1.3832
ENSG00000266466	0.13762
ENSG00000231495	0
ENSG00000169508	1.6115
ENSG00000197857	25.5531
ENSG00000243437	1.7621
ENSG00000170917	9.0872
