"Gene.name"	"SRR2153294"	"SRR2153296"	"SRR2153298"	"SRR2153300"	"SRR2153302"	"SRR2153304"	"SRR2153306"	"SRR2153308"	"SRR2153310"	"SRR2153312"	"SRR2153314"	"SRR2153316"	"SRR2153318"	"SRR2153319"	"SRR2153321"
"Dst"	2703.78763474835	2892.668137157	2084.32717	1707.3534936	2087.698088	2114.40869	752.7554344	1865.48488389	1525.6237216	1432.69489	1623.405437151	1917.80733	2275.0832884	2048.01504	702.793986
"Dstn"	3066	4046.98	2430	2037	2655	2293	4116	2365	2446	1985	2272	2390	3134.97	2378	2900
"Dstyk"	356.2473	359.163	304.039	285.7201	341.39939	222.285	134.978	217.54642	285.765	165.00046	230.60137	263.45009	330.955	246	133.187
"Dtd1"	108.349	187.527	120.851	125.018	133.352	125.018	160.44	112.516	127.101	122.934	85.4288	106.265	154.189	112.019	137.52
"Dtd2"	265	219	212.0002	177.0001	251	180	315	195.0001	186.9997	144	149	234	224	166	241
"Dthd1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dtl"	4.93153	9.15336	0	3.02492	7.86512	6.8065	3.03056	5.0477	10.4784	0.992906	2.00509	8.68423	5.07243	3.29517	4.0386
"Dtna"	7.68377	14.00041	20.0005399	13.01579	47.38543	8.000046	15.128227	7.1663	15.00992	7.295108	8.852479	2.00162	20.008234	6.002973	9.00013
"Dtnb"	75.27451654	30.070148	95.77222	81.82801376	88.77807	74.7966	24.9801020100494	38.3354166	144.23064	39.266750806697	54.90785	207.1494	64.99863	68.174500172102	82.443355
"Dtnbp1"	546.796	428.78895	531.771718826	567.4854	577.89583	305.24065	681.9551	316.87566823	540.77751	305.27983	264.967	314.66359	431.00626	321.58769	515.05489
"Dtwd1"	74.00004	107	68.000003	70	100	68	116	68.0000000210901	69.000000141807	64	56.000000672453	65	89	76	63
"Dtwd2"	32.6906	41.946	42.9265	32.91257	22.3973	25.333	47.4564	25.8544	34.63524	27.8485	23.3593	37.55059	32.5413	10.2307	36.052
"Dtx1"	5.00198	2.03549	4.34001	3.59032	3.22695	8.52289	6.27672	7.65079	3.59032	5.46485	2.63713	0	0	3.49051	0
"Dtx2"	58.3618	62.7627	44.1032	54.63709	42.6592	37.811019	58.7304271	51.0826	72.8902553	16.17449967	45.3898	57.154997	17.311959	47.877	66.2109
"Dtx3"	95.99995	94	125	73	105.7914	65	104	64	77	55.8148	56.00002	93	96	54	83.00000111302
"Dtx3l"	1103.8137	1071.8987	773.0815	1029.0518	793.6977	905.3097	473.15026	1021.6317	710.2448	664.5306	606.9522	1108.3445	1105.5344	832.4551	502.6521
"Dtx4"	63	42	68	89	82	36	36	64	75	25	59	70	71	28	37
"Dtymk"	252.2798	242.4207	190.1682	190.5274	218.9017	169.1292	337.4005	192.193	187.0702	133.3209	159.4628	199.6397	228.1895	163.54368	229.2352
"Duox1"	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
"Duox2"	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0
"Duoxa1"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"Duoxa2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dupd1"	2	3	4	1	10	0	1	0	1	0	0	0	0	0	0
"Dus1l"	1162.78170031754	1002.29000002506	1066.1189	1047.50551483	1043.667	645.79254916	1188.70119001021	587.3183	1040.26399	495.17238	754.724060131753	692.602000014608	866.02072	733.9998	1103.7923
"Dus2"	87.3359	79.5459	88.8079	48.3227	54.4211	64.9119	87.7766	83.2103	45.2384	40.0555	50.6057	63.5784	71.6208	81.5778	70.248
"Dus3l"	160.233	170.357	178.146	128.845	162.653	91.9637	111.636	135.166	169.404	80.7922	132.546	124.52	152.668	120.698	129.48
"Dus4l"	74	70	48	49	49	56.3942	61	56	51	44	49	53	74	64	64
"Dusp1"	548.91	750.328	281.0329	265.48	289.088	221.3282	332.4814	221.1821	258.8796	176.3136	214.2585	216.9609	362.465	534.057	370.011
"Dusp10"	53	38	47	58	47	20	44	43	38	28	45.6882	45.999973	38	35	39
"Dusp11"	1457.42	1478.05	1312.56	1027.33	1084.9	931.631	661.727	854.033	1000.71	593.688	1047.17	1038.08	1474.86	1096.25	807.858
"Dusp12"	147.61781	151.22258	97.1165	21.4565	97.22566	88.18129	150.43267	124.99371349692	34.645570126223	25.25416	69.69747	122.64434	108.87738	88.4755	46.667
"Dusp13"	7.43692	3.255814	5.20698	0.300752	21.86318	2.11501	1.78221	0	2	3	2	6	5.04411	2	0
"Dusp14"	8.0000026	16.000036	3.99999705	1	4	1.99999765	8.9999952	4	2	5	4	8	6	15	10.9999772
"Dusp15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dusp16"	898.6698	828.7377	597.9913	686.74941	704.44013	541.14779	462	541	583.99963	365.35183	555.54144	595.06452	753.82745	541.02258	367.99992
"Dusp18"	2	1	0	2.00498	12.02349	0	2.00228	1.00183	2	4.00259	1.00157	3.000866	3.002875	3.00183	1
"Dusp19"	53.1105	37.7204	36.2596	40.7165	43.1132	20.5196	77.213	48.5447	26.9561	17.089	40.4865	62.5801	56.35	37.3669	31.3576
"Dusp2"	7	7.24817	8	3	5.0024	4	8	6	12	7	0	1	6	2	11
"Dusp21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dusp22"	368.8388	298.75032	347.85615	321.18087	359.48919	236.78105	246.02	250.49576	318.64044	200.51514	209.39893	322.49419	376.87116	221.97457	262.15
"Dusp23"	248.814	217.883	180	231	213.903	173.898	334.923	181.878	217.776	139	166.836	243	235.736	169.827	235.716
"Dusp26"	5.86429	3.12427	1.56214	1.37961	7	5	4	1	1.50207	0	0	1	1.62833	0	1
"Dusp27"	4.9999967	8.0000007	4	0	28.99997391	3.99999606	6.00000219	0.999999757	0.999999755	0.99999997	0	0.999999783	1.000000461	0	2.000001505
"Dusp28"	203	153	140	104	140	126	198	128	137	61	130	129	215	127	201
"Dusp3"	1004.89251	907.84946	842.634342677	909.77746	959.49034	730.92741041	652.19058	633.48965	891.15358	465.16922679	750.049275	862.86017	923.21688972	730.9247712387	705.6654
"Dusp4"	24	34	28	57	40	23	6	17	26	20	38	18	20	31	7
"Dusp5"	23	15	26	17	27	5	13	11	21	10	6	9	10	9	19
"Dusp6"	1117.923	873.584	536.626	659.804	698.699	573.832	508.878	573.941	301.081190857	559.437	1123.46	488.163	782.482	705.904	358.474
"Dusp7"	117.086	90.60042	99.00003	55.347729	84.77385	71.87202	51.1892	73.2121	70.5317	32.36475	53.0355	89.9897	74.66869	52.47808	47.23566
"Dusp8"	30.00199	18.8952	22	26.00002	30.00004	8	5.00107	3	12.0737	9	7.02714	5.000137	13	8.000539	9
"Dusp9"	0	1	0	1	2.00995	0	0	3	2	3	1	0	0	1	0
"Dut"	125	126	107	91.00002	138.9996	61	178.9998	100.00002	96	65	68	92	119	66	125.0001
"Duxbl1"	1.26215	0	2.08349	0	2.36826	1.06607	1.610236	1.6462	0.5	2.08112	0	0	0	2.320294	0
"Duxbl2"	1.16685	0	0	0	0	0	0.389766	0	0.5	0	0	0.999998	0	0.622654	0
"Duxbl3"	2.91241e-06	0	1	0	0	0	0	0	0	1	0	2.01796e-06	0	0.122654	0
"Duxf3"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"Dvl1"	839.498	965.71	712.815	556.5879	782.801	605.596	422.335	606.625	742.804	504.072	551.124	575.711	804.544	667.742	699.029
"Dvl2"	134.88845	111.65527	127.8549	85.2849	109.388	83.2021	147.229	73.3865	103.2486	58.7402	82.7129	90.39073	138.43968	82.45242	133.352
"Dvl3"	512.0134	418.6618	396.903	414.4257	402.4739	266.2813	189.9815	240.279049	325.3786	204.2846	327.3622	307.5416	378.0232	351.9277545191	227.6712
"DXBay18"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05667	0
"Dxo"	283.50751129	222.6823	272.0473	236.87154	228.94952	183.98056	287.8826	183.9026	223.9987	127.570223393	163.90029	249.7209	203.0883	190.0581	291.81946
"Dydc1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dydc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dym"	591.98517	488.8411	486.47619	456.64456	483.83134	392.06152	451.65419	387.5903	496.61127	279.8197	301.8384	509.74734	479.25432	367.62601	470.99987
"Dynap"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dync1h1"	4100.349	3277.8348	3221.4336	3085.6521	3035.7418	2475.02	1498.7	2309.31	2537.03837	1605.8902	2326.25	2825.9189	3131.56056	2619.05754	1470.36
"Dync1i1"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"Dync1i2"	802.5255	810.2688	681.5004	672.519	780.2978140085	584.1206	604.7009	578.96667721	617.9304	417.51586	588.75980742318	657.8959	750.526	534.077517857	503.8644
"Dync1li1"	441.196	405.634	377.655	402.109	415.822	230.689	343.468	258.333	337.564	206.731	262.273	312.367	377.96	327.145	312.62
"Dync1li2"	660.8358	693.8643	605.253	550.7203	641.0538	456.96	419.606	400.0722	533.0768	342.5220011	481.7047	491.4081	605.1499	452.79563	334.24
"Dync2h1"	173	141.520500811435	89.7461	84.935117	93.19734	101.11235	36.9083	107.26490420602	78.0246140199309	64.72828	61.99599463	93.94919	144.0761	105.178	47.44686429
"Dync2li1"	9.75779	14	17	10	20	8	17	9	8	10	4	9	15	2	11
"Dynll1"	143.9087	131.1557	118.0494	62.5699	101.9721	86.1707	137.5133	50.4718	117.0897	45.2725	88.3113	89.4396	123.1311	109.8605	170.7787
"Dynll2"	2409.465	2077.272	2051.384	2500.799	1997.8832	1495.021	2192.8909	1966.0003	1891.7105	1329.001	1411.9699	2198.772	2220.474	1664.993	1591.4176
"Dynlrb1"	909.6031	847.5831	751.3188	667.9404	698.95157	622.30042	1109.816	584.6381	674.17109	432.04692	531.5469	772.6595	852.7284	568.8819	1135.1545
"Dynlrb2"	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
"Dynlt1a"	18.9658	15.8609	0	10.15853	12.51034	4.87861	19.5421	15.369	10.787	9.66554	29.4028	21.2972	10.213	7.68227	0
"Dynlt1b"	141.006	167.141	120.243	74.0399	154.951	74.9718	188.909	89.9001	135.84	131.161	97.2847	100.079	116.943	69.6149	106.56
"Dynlt1c"	0	8.07833	0	4.74195	4.88918	0	8.08457	0	0	0	5.00231	0	0	0	0
"Dynlt1f"	53.4947	51.3809	50.8932	34.7011	54.0094	27.2331	78.0611	19.1068	42.9814	26.2856	38.5529	8.83428	50.6071	32.8209	54.4222
"Dynlt3"	1233.82	1384.45	935.16	967.242	1102.68	859.901	1080.27	919.682	981.817	706	821.476	1021	1298.15	877.762	894
"Dyrk1a"	506.4738	408.2983250069	359.6270536188	362.713620021294	393.5030280737	296.635276	243.9999	240.43845	365.7424	220.999717737	321.30667	320.21928656065	379.7543416	271.43030938	212.0001583
"Dyrk1b"	166.0000396	126.000003	176.9997	185.0004	198.0001	96.999994375	146.00034	124.0001	238.99976	96.00000002397	91	180.00000131996	190.9996	101.00003921752	77.000004
"Dyrk2"	976.857	887.961	880.936	870.763	802.858	694.813	531	786.165	705.328	582	748.481	846	948.835	609.717	401
"Dyrk3"	15	24.000048	10.999997	15	21.00004	6	18	15	15	5	5	13	17.99998	11.9999741	10
"Dyrk4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dysf"	124.132200064779	131.949224346326	109.67482147658	77.4223725606932	171.309990682267	102.011499611909	74.21455326613	75.06544915	62.638394557884	90.000018433674	83.9552572032	133.004180856891	121.61031188	94.49028	81.99603065689
"Dytn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dzank1"	23.8643	21.39426	17.14047	18.5965	19.17966	13.70108	11.035543	13.0281	10.18185	7.186479	12.5683	11.46265	22.11193	12.07529	6.475285
"Dzip1"	19	25.4498	25.00005	6.09999	26.3893	24.2748	14.29699	11.675509	11.277844	12.8466	10.999987	11.5402	17.65674	9.44936	12.96729
"Dzip1l"	24.0254	22.999975	18.1631	17	20.15196	13.0176	9.10207	19.025	11	10	10.0141653	18.87876	22.088350537584	17.2575563231	7.450469
"Dzip3"	40.40754	31.816522	24.5898	27.235177	31.7047301	33.17259	2.01536	31.4064	19.899654	1.78726	19.0587	38.41419	36.456921	22.40028	2.2456750505231
"E030018B13Rik"	10	28	4	1	5	11	21	9	4	7	9	9	4	24	3
"E030025P04Rik"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"E030030I06Rik"	16.8692	4.21729	8.43459	2.2697104168	0	0	12.6519	8.43459	0	0	4.21729	4.21729	12.6519	8.43459	12.6519
"E130114P18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E130116L18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E130208F15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E130218I03Rik"	6.12141	26.7861	8.14945	12.31062	17.46098	5.55601	36.6208	3.20466	14.98062	3.51593	5.61236	1.91617	7.56188181	10.7638	20.3124
"E130308A19Rik"	100.9737	86.8071	82.5361	85.7679	83.5668	72.0111	43.70256	40.80503	66.7365	53.49641	59.2805	72.1106	91.48	68.2168	50.5623
"E130309D02Rik"	364.664	206.348	144.931	190.573	185.469	208.375	178.597	193.002	181.405	112.928	138.47	193.185	229.311	193.862	160.888
"E130311K13Rik"	90.4624	101.477	77.0275	88.6139	85.0115	68.1573	113.626	95.6124	74	72.7623	49.4305	82.0942	74.0237	63.7795	45.8304
