"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"Dvl1"	1817.532	3172.14	1680.44	1646.73	1272.468	1695.798	1533.196	1628.831	1439.64	1604.86	1637.62	1393.583	1539.559	1584.138
"Dvl2"	73.6096	147.3979	82.4982	100.091	77.3648	81.7934	63.5266418	102.3929	117.107	84.9101	67.22190096675	76.89914	67.0904	79.2584
"Dvl3"	423.1429	840.57721	444.7204	307.0009	457.1128	501.065800015108	369.613	423.4858865	297.53609	395.3684	349.9882	340.8506	458.4955	430.07460151241
"DXBay18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dxo"	83.41469	141.57504	72.20988	106.82597	35.26693	69.78956	62.38647	74.96863	124.9816	82.121	70.572811334	53.40459	87.98652	73.12947
"Dydc1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dydc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dym"	1013.35924	1963.46667	1144.681	1963.44971	1114.31463	1196.15906	1042.95362	1216.5818	1289.49804	1099.67164	826.43508	1006.59609	968.63523	1265.2386
"Dynap"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dync1h1"	3479.9387	5458.19263	3208.625	2835.87	3045.00899	3403.5866	2520.4982	3184.6903	1723.73691921	3332.0288	2353.16737	2716.0693	3630.3031	2991.95955
"Dync1i1"	2.86818	0	2.86818	1.43409	0	2	2	3	8.60454	0	0	0	0	1.43409
"Dync1i2"	943.39159	1474.71884	972.59279	757.7077	783.6144	879.233	788.8589	949.772569643	774.8312	817.4645	695.468700072965	711.8448	902.8458	785.9027
"Dync1li1"	476.73	757.408	465.344	557.235	450.727	429.307	365.527	462.805	432.785	347.112	360.866	399.349	467.543	415.499
"Dync1li2"	1419.5349	2348.1098	1418.8435	842.99843	1193.1371	1444.7566	1120.425	1473.8886	1008.7903	1310.7321	1027.1416	1224.85	1182.691	1198.424
"Dync2h1"	74.748836322	126.3	57.995355	37	43.4077357	75.99996	43.8183	48.9734	43	78.6152	60.5723	59.2836	41.241159	51.5509
"Dync2li1"	40.7572	66	40.9389	56	38	42	37.9341	50	56	34	38	26	47.6252	35.9305
"Dynll1"	174.18	332.6438	155.3128	177.6172	159.3597	140.9292	145.8675	195.0872	282.6267	156.2869	107.9777	198.4016	227.4193	226.0004
"Dynll2"	2734.2573	5638.3358	3507.8353	5543.9728	4123.1644	3585.3177	2881.649	2401.0873	3506.53	2293.4598	2977.6878	2460.5041	3519.8559	3371.9996
"Dynlrb1"	539.3081	1014.3279	606.3695	642.0789	589.5858	556.1115	515.7111	675.8988	780.4574	602.406	446.98935	480.1639	597.3897	630.3689
"Dynlrb2"	1	2	2	0	0	2	1	3	0	1	0	3	0	0
"Dynlt1a"	19.52663	30.98213	33.4562	28.4906	11.8888	12.28089	21.6823	10.02984	29.8973	11.28383	44.84226	34.25041	23.35841	30.54271
"Dynlt1b"	299.871	669.806	279.41	208.06	209.727	199.107	230.896	296.127	273.979	266.704	298.492	313.405	212.709	242.351
"Dynlt1c"	18.235	0	17.2599	2.98083	6.95557	0	9.27021e-07	0	9.27559	18.6622	4.77157	0	0.000951415	20.5728
"Dynlt1f"	107.238	149.493	146.299	126.814	125.253	129.559	99.8603	166.897	169.163	103.378	103.51	112.334	113.576	91.3187
"Dynlt3"	739.719	1348.32	864.054	462	758.144	780.765	631.797	885	758	737.945	600	650	710.387	854
"Dyrk1a"	1197	2137.25876	1214.506	1209.99971	1302.99881	1185.001	1075.758	1013.803	728.9993	961.0003254	882.753	1093	1085.778	1289.48877
"Dyrk1b"	897.0007	1674.001	838.0000739208	784	649.000073284	785	721.00091	673.0006	873.9996	748.0000124341	753.9997	512.9999	575.9995	826
"Dyrk2"	834.682	938	735.277	739	743	460.442	545	666.89	535	574	580.22	433.11	571.873	511
"Dyrk3"	0	1.999997	1	7	0	1	1	1	15	0	0	0	1	0
"Dyrk4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dysf"	1012.156568167	1874.73402631737	1031.6075438	1418.0842	1060.15238076713	1000.0252330118	793.68393305379	898.06057527964	600.11777671676	1014.000535388	859.8807925233	873.553969049	1195.80328053645	973.217004808264
"Dytn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dzank1"	14.41308	31.5018	37.56467	13.23026	17.74842	27.84979	25.53554	36.00174	16.83845	23.2332	22.88764	18.56423	28.89428	26.38879
"Dzip1"	29.11822	70.5805	45.7025	31.64479	10.7593988	37.9747	13.3737	40.77762	23.4368	23.0151	11.3131	21.2253	28.94085	28.09401
"Dzip1l"	27.40376	60.4250169580855	38.381934398	35.425711272	33.88437	36.0000359	25.34736	61.531851415	24.99998	32.403525946	46.38857	28.55837	40.2492789735	34.00005
"Dzip3"	30.5762200285855	68.91755	36.9531	4.67164	42.08311	25.452563	45.991266	35.02991	4.03073	20.04828	28.00837	16.105104	49.86473	24.30211
"E030018B13Rik"	2	6	1	1	2	2	3	4	0	2	4	5	4	3
"E030025P04Rik"	0	0	0	0	0	0	0	1	0	0	0	1	0	0
"E030030I06Rik"	4.21729	0	0	0	0	0	0	8.43459	0	0	0	0	4.21729	0
"E130114P18Rik"	0	0	0	0	0	0	0	0	1	0	3	0	0	0
"E130116L18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E130208F15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E130218I03Rik"	19.5423	26.3569	21.1971	14.02703	2.8201	6.40482	3.78546	10.76533	23.76626	10.36029	1.64619e-08	8.83699	4.56465	17.1828
"E130308A19Rik"	78.0744	146.8331	116.2504	117.34151	94.142	58.675235	58.9756	99.7602	63.49711	58.10918	74.8889	70.4449	79.9408	74.9646
"E130309D02Rik"	96.9899	199.983	114.219	99.559	111.562	139.866	85.6393	93.4892	135.577	84.5226	98.7085	98.3271	116.425	99.6551
"E130311K13Rik"	52.1297	106.449	70.2032	57.97	62.2127	77.444	43.4019	72.408	82.811	58.0553	58.7127	42.5359	48.3692	51.8429
"E230025N22Rik"	0	0	1	0	0	0	1	1	0	1	0	0	0	1
"E2f1"	8.9086718207	15.215438705	8.066298808	27.31149351	9.063450447	3.040609325	5.22771645	17.1109	34.1026	10.953256812	9.035147986	7.139080852	15.1892	3.580871299
"E2f2"	105.66	76.6099	67.8885	115.032	42.2907	47	34.9638	57.0925	200	92.4185	82.2338	38	41	57.2892
"E2f3"	182	360.00059	239.00016	157.00026	240.0004	211.0004	147	154.0002	145.99986792	157.00037	149	141.9996	208.0001	210.9995
"E2f4"	424.359	788.009	396.619	571.828	393.439	457.08	377.382	441.128	430.323	356.795	331.219	411.047	447.736	501.948
"E2f5"	28	82	33	25.0000000551314	26	26	38.000000309481	42	45.9999864	14.0000000205701	30	21	35	35.9999722814
"E2f6"	509.325	779.766	419.476	369.628	416.078	268.733	316.455	396.57	313.407	456.84	293.239	404.649	183.911	446.47
"E2f7"	8.61538	25.57959	2.999995	13.0945	5.30769	3.33214	7.387075	10.46296	9.8990061	4.4892245	2.9954	5.7447	6.47423	8.525111
"E2f8"	9.02619	20.0244	10.2112	23.3761	6.98685	12.8052	2.00013	5.01047	79.9801	3.43359	3.00041	9.18716	2.00014	39.8114
"E330009J07Rik"	34	75.99998	60	24	29.99996	35.00003	35	68.00003	39	39.685838	33	30	36.99995	30.000038
"E330014E10Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E330021D16Rik"	1	0	1	2	0	1	0	2	2	0	0	0	2	1
"E330034G19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"E430018J23Rik"	46.019938	55.6954	45.82825	49.7014	33.37184	39.0376	31.2459	39.40712	39.91211	44.26745	31.00124	48.9535	32.9847	37.00129
"E4f1"	150.6217	355.1451	204.4323	248.6154	193.697	142.2754	202.7997	224.0145	200.8055	117.6119	179.231	163.7389	201.54932	134.27765
"Eaf1"	282.969	563.353	309.339	205.336	325.443	326.2	237.383	266.383	227.77	254.16	221.638	223.127	286.273	215.179
"Eaf2"	4.82398	6.8352	1.9512	0	3.93447	5.67406	2.03084	0	1.93938	4.53369	3.05385	1.4492079252	4.46513	5.33788
"Eapp"	343.6561	574.48592	344.71836	491.4317	275.95726	323.35134	299.49919	398.2305	412.7754	281.8365	204.965262	286.800800017217	317.50867	369.2908
"Ear1"	0	1	0	17	0	0	0	0	37.2643	0	0	0	0	0.999996
"Ear10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ear14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ear2"	7	7	3	20	2	2	4	15	51.7357	6	6	1	10	3.55335e-06
"Ear6"	0	0	0	5	0	0	0	0	45	1	0	0	0	0
"Ears2"	129.468	145.312	119	103.209	79.8199	93.7524	77.8779	81.8933	105.174	138.703	77.0319	67.6431	85.7964	114.997
"Ebag9"	246.9996	484.99960359531	274.0003	295.0004	272.0001	258.0005	220.0005	251.0003	287.9998	183.9999	233.000300857862	265.0003	285.9995	274.9998
"Ebf1"	162.9968	320.888	276.2868	267.65452	191.878469	199.0488	130.43	347.061	172.92	139.7752	156.846	140.5388	213.7843	140.8566
"Ebf2"	63.00001	221.9996	105.92315	65.7454	117.749	121	57.3284	165.77429	74.93207	63.00001	83	85.83611	126.9997	56
"Ebf3"	182.3572	271.868479	190.00074	180.512	132.26425	166.26130505	129.2824	224.9463	121.9984	152.318645	144.301375997447	147.8905453	182.93694	132.280450832
"Ebf4"	1.35959e-06	1.36941e-05	0	9	0	10	0.000133451	0	19.0000000231775	1.07111e-05	0	5	1.21296e-05	9
"Ebi3"	2	5	2	17	5	2	1	6	17	4	4	1	4	2
"Ebna1bp2"	379.2267	609.5086	380.1409	398.02507278	321.3971	402.3598	289.3450636064	419.5233	327.40158	346.2408	254.0056	352.3202	381.4715	345.22929
"Ebp"	82.5312	157.01173	110.99994	109.0145	58.70437	81.3908	68.23077	118.3391	119.4897	81.2243	63.11166	85.1519	49.83637	94.8074
"Ebpl"	65.7053	104.339	70.1675	58.3117	52.5237	57.7211	33.0444	80.6271	39.444	53.6517	51.6541	57.9133	46.1379	57.1266
"Ecd"	581.689	877.936	526.329	676.664	486.526	501.48215	439.03	504.03209	477.48264	563.752	437.868	467.942	540.544	566.92
"Ece1"	1117.19522	2571.19739	1254.07658	1524.11024	1054.05	1090.05	1215.05877	1549.1	1049.05831	883.04645	1063.11	1147.10247	1310.99572	1150.04
"Ece2"	11.051	2.60497	6.18092	5.13168	5	6	3	0	0	3.29440422	0	3.880712	0	5.84393
"Ecel1"	0	1	1	1	0	0	1	1	1	0	1.18623	1	0	1
"Ech1"	3538.67	7454.78	5237.32	3034.379	4047.35	4291.2	3324.45	4347.05	5669.407	2368.43	3499.51	3591.0197	3612.02	3510.03
"Echdc1"	389.43321	893.51406	575.845	276.1283	402.93962	367.5681	432.38454	690.35078	380.12172	416.503	311.28805	326.258	418.7307	448.78973
"Echdc2"	105.34466	204.76376	162.24452	76.6805	105.225	57.6796	94.4307	144.622	93.01339	60.04081	77.240800076465	52.2294000496699	82.926	96.9474
"Echdc3"	91.0115	130.021	106.261	72.6498	62	91.4161	67.3312	121.508	72.0938	64.6694	58.2355	71.0103	80.3338	77
"Echs1"	1809.8	3385.62	2066.87	1272.25	1524.45	2090.77	1460.59	2456.67	2103.38	1503.69	1377.69	1807.71	1256.25	1693.1
"Eci1"	1540.2615	3005.1888	1809.8144	1219.1148	1565.6245	1659.8785	1320.6172	1665.5324	2070.6419	1098.6942	1311.3195	1187.7599	1201.9272	1510.3012
"Eci2"	1290.56786020541	2191.4257	1426.4943248466	1105.37359	1065.2972	1340.9891	1163.4893	1209.16554	1313.1412	889.40151	852.5482	1071.69791	973.2758	1225.93735
"Eci3"	2.06784	13.24467	9.18166	3.068416	3.054871	1.01948	5.10526	27.51463	6.11462	3.066052	5.07049	3.06324	9.12927	13.1433
"Ecm1"	289.51983	984.44693	411.26546	639.11561	570.35146	271.59585	183.20561	866.0861	793.08019	241.11315	210.38638	235.2967	628.14594	254.13074
"Ecm2"	291.035	480.053	290.72	279.838	241.754	285.487	201.003	397.646	358.122	227.004	274.071	246.183	236.314	197.772
"Ecpas"	3861.29066	6000.17508	3827.00007	3872.51682	3362.2077	3266.49062	3204.85292	3866.09565	2144.16004	2944.7641	2701.1912	2914.54361	3340.01316	3508.06845
"Ecrg4"	35	3	51	21	6	13	8	44	80	8	28	28	3	3
"Ecscr"	65.66249	155.145	80.58462	107.12958	69.94343	78.1837	86.82573	152.72548	127.36906	53.65237	51.59792	78.2519	85.4724	74.6555
"Ecsit"	1207.0002	2429.9768	1243.9999	1752.001	1399.9998	1232.9888	1132.9718	1072.9914	1571	974.99978	1024.9998	1091.999	1232.923	1296.0004
"Ect2"	3.21693e-08	0.3475730814312	2.0000000296268	2.58306e-06	0	2.0000006963	1.74563e-06	0	23.60742	0	0	0.673786	3.3948137463	2.1661930963
"Ect2l"	2.77705	1.39039	4.70557	0	2.1824	2.12107	1.21936	4.71774	0	2.16822	0	2	0	0
"Eda"	46.999973583	86.00003999	53.9999853539418	37.00004546	35.6823206	35.000014174	51.8065	51.00003247662	30.00002621	32.0000273	49.00005612	35.99992838	43.0000000135173	33.9999692
"Eda2r"	920.556	661.54251	502.577	276.451	551.448	802.526	386.591	743.4791	201.969	1098.11	218.87909	433.512	594.54334	377.694
"Edar"	5	8	4	5	2	4	3	3	11	4	3	3	1	7
"Edaradd"	3	0	0	0	0	0	0	1	3	2	0	2	0	1
"Edc3"	162.059	288.27	130.251	100.19	112.154	135.425	152.38277	114.64576	111.02405	82.93558	110.92175	128.048	137.493	129.45
"Edc4"	525.80567	995.79217	614.20481	588.38036	407.58135	543.62304	471.3719	613.75481	478.23366334749	447.16344	458.29943	531.56659221	481.30807	562.89333
"Eddm3b"	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"Edem1"	143.595	254.574	160.685	104.174	109.636	122.162	121.575	191.786	148.697	129.363	103.751	115.292	186.71	111.951
"Edem2"	85.0678	167.54	102.422	140.266	72.879	75.0904	92.8035	110.879	136.232	87.0517	82.6042	73.9888	87.1437	74.5679
"Edem3"	662.9998	1116.0022	625.9997	244	623.99992	683.99983	499.0002	705.0005	315	520.9997699614	479.9997	572.0003	715.999502	631.9999
"Edf1"	1196.03	1917.17	1074.62	2199.89	1055.6	1068.13	931.766	1160.52	1733.44	1058.82	845.679	923.372	1003.18	1171.27
"Edil3"	13.5211	13	16.8751	18	9.30381	14	6.149943	13.6326	33	8.38409	9.45537	22	2.25957	8.98147
"Edn1"	23	74	29	33	33	30	14	58	29	23	13	33	38	39
"Edn2"	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Edn3"	28.2361	37.99999	25.99035	18	27	10.5229	10	16.03222	22	4.20917	13.9905	6	30	25
"Ednra"	39.7965	92.8588	81.6647	46	58.6531	64.2746	44.2632	125.665	59	36.5639	51.7666	41.5807	77.469	39.1396
"Ednrb"	178.608	404.5486	180.6924	102.3077	247.5267	242.301	166.079	236.927	146.1974	120.2577	166.18103	177.7852	257.9546	142.6844
"Edrf1"	195.16385	296.31446	178.99983	150.588	140.4776	184.503264	168.72264	212.04182	141.3103	146.28118	135.32704	150.8235	176.8163	172.13274
"Eea1"	801.694	1292.85	813.363	364	680	847.813	627	861.19	330.97	655.068	633.279	661.813	632.239	731.586
"Eed"	261.553553	429.29914	228.887364	245.32195	235.922424	207.28920118142	200.95197835	274.42715542544	258.912800486215	186.219589	178.1853591	220.61388	219.88446	283.44849
"Eef1a1"	7174.9536	12352.8	8150.9891	9378.52	6377.1405	7299.7614	5137.809	12842.418	11120.01488	10247.8422	5209.0386	6110.5477	6958.0885	6204.2945
"Eef1a2"	21792	35785	18268	33784	19695	20192	16666	13911	21485	24056	15537	14531	17238	15588
"Eef1akmt1"	240.0005	428.902	289.0001	407	245.9998	184.8687	192.1213	227.0892	301.577	176.9988	179.7214	228.9998	212.6047	257
"Eef1akmt2"	46.2774	84.9276	55.8082	42.1922	34.83221	52.5608	38.3868	74.10912	61.0567	38.8159	35.36907	51.85127	52.4755	43.30152
"Eef1akmt3"	1.21528	5.58313	5.66305	3.0442	0	2.0117	1.01746	4.02482	0	5.67649	3.40494	2.70466	7.58971	0
"Eef1akmt4"	50.705	64	42	57.71039	40	51	36	56.00002	61.6859	63.52064	36.3932	35.74717	41.5532	41.5982
"Eef1aknmt"	119.35177	185.257	124.998	207.306	89.038	110.411	113.978	101.547	98.9142	141.743	88.9049	85.2042	128.992	111.851
"Eef1b2"	1646.479	2079.014	1336.905	1686.557	1058.142	1337.908	1009.077	1426.65	2051.34	1582.499	950.248	1212.626	1050.309	1225.709
"Eef1d"	1861.97895	2688.17919	1584.36044	3673.0034	1449.48986	1690.2054	1304.6113	1568.9226	2623.83732	1634.3864	1130.5678	1358.4056	1375.7794	1625.69308
"Eef1e1"	152.115	220.289	147.473	92.1086	129.338	149.413	111.248	110.802	136.301	172.179	101.071	112.302	127.601	147.389
"Eef1g"	5662.12	10694.2	5769.47	7584.6	5917.9	5734.83	5019.58	5685.13	7594.7	4823	4658.86	5330.84	5193.26	6167.07
"Eef2"	24002.2	39526.7	20395.1	29391.9	19952.2	23523.1	17833.8	23300.2	20083.7	27688.3	15728.5	18855.3	19843.5	19562.6
"Eef2k"	1440.92587	2928.7302	1649.94705	1284.51533	1241.70184	1296.0213	1387.4832	1767.58254	789.6947	1173.06362	1389.25002	1449.60945	1522.22697	1677.452
"Eef2kmt"	102.1619	140.131	149.2729	150.386	81.3698	112.7091	91.9151	116.5825	125.366	124.8572	124.8466	94.8367	113.9395	109.4435
"Eefsec"	83.9999907	139.00009	73.99995	112	54.000034	64	63	77.000068	85.000046	75.00001	55.000033	49	77	78.00004
"Eepd1"	2228	3925	2546	3898	1973	1987	2200	2577.84	2056	1522	1899	2145	2065	2403
"Efcab1"	0	1.00015	0	0	0	0	0	0	1.50998	0	0	0	0	0
"Efcab10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Efcab11"	1	3	2.00000196	3.999999703184	0	0	0	0	1	0	0	2.00000086	0	0
"Efcab12"	1	3.81432	0	4	3.95223	0	0	0	6	7	4	8	0	3
"Efcab14"	766.441	1276.94902	793.635	669.2148	783.68937	845.017	614.948	837.412	493.04732	645.01951	612.448	598.309	730.112	692.43771
"Efcab15"	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"Efcab2"	326.43	514.23	368.938	315.022	326.051	370.294	284.876	306.862	288.736	228.663	338.074	332.976	301.213	344.461
"Efcab3"	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"Efcab5"	10	10	2.67923	3.00000139018	2	10.97504	0	5.10436	3.00000168757	3.35961	2.53772	0	1	2
"Efcab6"	23.9894	81.4855	26.9338	17.1334	62.0136	38.04	14.7189	23.0564	21.1381	18.0696	19.4183	25.4757	24.7752	32.4438
"Efcab7"	6	19	16	5	10	11	8	20	10	13	11	10	9	6
"Efcab8"	0	1.999997	3.44279	6	7	4	1	3	1	0	1.999997	5	6	2
"Efcab9"	6	8	8	3	9	7	7	5	6	3	7	7	6	7
"Efcc1"	12.7383	17.1994793	16.01572	11.01242	13.00726	13.019	4	26.0128	13.0215	9.02481	10.9886	8.01086	18.9277	10.00488
"Efemp1"	249	483.9999	299.00037	290.0001	323.99986	242.9996	131.9999	388.0005	338	211	211.0003	193.99974	346	180.9996
"Efemp2"	85.52066	158.2387802686	79.243867	181.42922664286	90.3227	73.50273	59.02502	113.304800010393	158.76429	53.2083800783966	72.7327964812	35.1747	83.95964	67.262293
"Efhb"	0	2.75439	0	0	1.33856	0	0	1	0	0	1	0	0	0
"Efhc1"	5	10	5	5	4	6	3	9	3	4	5	5	8	2
"Efhc2"	7	8	6	8	6	7	8	5	5	4	3	6	1	5
"Efhd1"	43.209	94.9932	83	69.9999	72.831	71.8684	31	117.773	26.1719	42	38	37	26.1719	38
"Efhd2"	94	180	142	134	102	109	75	171	197	89	100	68	127	87
"Efl1"	153.12141049	248.026637482	126.024799255702	179.256637	121.99987	138.0098909	134.999555986	166.036866	123.00001	130.03127	94.000025746	142.3654787	159.0004345	133.06765
"Efna1"	105	195.99998	123.99998	209	85.99997	86	95	117.99987	219.99966	82	97	107	114.9996	146.00034
"Efna2"	3	4	5	4	5	2	4	8	7	3	3	3	5	3
"Efna3"	0	3.43216	2.28811	1.14405	0	0	3.95486	1	3	20.99998	0	0	1	1
"Efna4"	1	1	1	3	1	2	0	4	2	7	5	3	1	2
"Efna5"	7	17	10	12	3	6.999999	6	18.999983	12	4	7.9999952	7	11	7.9999952
"Efnb1"	107.992	163.309	98.9519	133	87.9355	96.7291	87.9355	109	92	72.8609	61.5549	80.4516	111.804	100.498
"Efnb2"	116	170.00001	98	84	138	115.99997	106.0002	165.9997	89	105	132.99995	95.00004	130.999837	93
"Efnb3"	15	23	21	27	11	12	7	26	27	8	17	13	25	9
"Efr3a"	876.70952	1583.6317	927.3707	493.49028	865.47055	924.51686	627.9548784	946.8323	422.44318	825.43056	667.38827	804.27945	779.80484	856.49403
"Efr3b"	94.2262	262.6586	136.8568	94.0064	242.9603	211.00004	96.0642	151.6447	91.0055	88.1766	106.9427	197.9269	192.6405	143.0849
"Efs"	28.2138	58	40	52	22.22911	17	18	54.11833	48	37.3363	27.0341	19	37.99995	24
"Eftud2"	478.7019	861.902	475.7374	488.6116	494.291	421.061	352.34200072697	392.228634	394.1665	484.3921	364.2486	351.49642054	479.505	441.7182
"Egf"	1368.348	1600.3800516	1045.93846	569.534	866.529	1298.40433911	903.6522889	876.981	470.9512	1511.595	877.294573642	837.37256144	1086.744	878.791
"Egfem1"	3	5	2.999995	2.999995	0	2	6	5	0	1	4	0	0	1
"Egfl6"	15.0182	10.0166	12.0158	8.00539	7.00209	19.1005	5.01242	20.0403	13.0231	5.01197	10.0029	13.303	6.03336	5.02843
"Egfl7"	387.932500023558	520.15791	473.67412567899	664.224398776	391.1619991	363.2728166	313.464055817	515.914000010525	632.6374767221	308.599506	378.94931	355.66732	412.77058	276.20408874587
"Egfl8"	23.99996	24.7615656	34.62976	52.9759	10.273049	15.356	25.76	25.8255	30.2005	17.8357	3.07927	11.5277	17.4896	11.3702
"Egflam"	567.1076	992.885	704.634	484.58	431.9138	559.7818	484.5968	601.9617	370.2597	393.607	498.2202	480.0234	443.3598	654.2703
"Egfr"	254.1855	711.3051	309.2749	228.7307	263.33819	240.20775	211.2263	399.0518	158.2706	191.3051	223.01111	290.4115	347.670396	262.75
"Egln1"	2928	6545	3285	3290	3849	3326	2913	2700	2765	2305	3104	2979	3149	3229
"Egln2"	1205.6293	2400.165	1391.7311	2386.42941	1232.042	1160.8141	1172.427	1295.65	1455.51	1035.7323	1255.6992	1140.8328	1138.6581	1358.66
"Egln3"	796	1661	853	313	673	1227	537	1359	876	682	718	1315	413	1281
"Egr1"	376.9995	64.00003	281.0002	258.0005	133.0002	294.0003	64	125	103.00003	371.0003	304.9995	44	38.99997	511.9996
"Egr2"	22	26.00001950646	23	22	9	43.99996	22.99991434284	65.999938	20.0000020378398	40.0000214	9.99999	12.999988	10.9999998	18
"Egr3"	1.292	0	46.18247	19	18.82353	8	4.82862	2.562740118176	15	8.697113	24.99985	0.3602720415721	0	2.98118e-08
"Egr4"	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"Ehbp1"	237.00023	466.9998	270.000229	236.0001823279	241.000219	238.9998	216.000000676456	303	183	191.00037871	211.0001	240.99980924006	222.9997	229.99950081
"Ehbp1l1"	7142.6671	11515.24636	7356.30376	9407.13349723	7081.35432	6515.25	5553.2165	5369.54036	5806.1987433527	5515.8059	5578.0359	4682.43991	6815.2486	5912.68118
"Ehd1"	328.514	934.768	486.032	642.408	416	400.448	347.654	505.67	611.766	335.712	318.708	332.296	603.314	483.782
"Ehd2"	700.49454	1788.6885	1088.7982	1187	968.9996	709.774306927	653	1406.00218	829	690.4399	761.6473	680.9999	1295.8549	873.876
"Ehd3"	115.831	216.661	97.9638	103.539	74.6441	117.694	101.76	96.5924	122.719	115.527	83.8802	118.22	128.549	86.7121
"Ehd4"	472.13	1030.35	644	571	664.769	710.838	441.614	666.339	603	350.202	466.561	538.941	620.679	698.264
"Ehf"	1.00131	2.211698	3.00081	0	1.00045	0	3	0	0	12.0138	1.00127	2.30013	0	1.00118
"Ehhadh"	188	284	268	111	207	170	152	199	119	155	149	112	143	148
"Ehmt1"	341.181881	639.2123	468.62631856	199.6900512	298.24191	381.613382491	278.88032	368.25893	236.03580368	348.944724	279.192380012844	316.275290026899	362.048017114989	392.988100059699
"Ehmt2"	504.038108	1092.691209748	643.1590135	659.37813698	539.9455966903	529.153892	449.0608538375	694.9488329599	538.8162058175	481.91970915827	466.3136923859	425.56849	554.8787	457.8942261049
"Ei24"	1022.5595	1932.721	1199.56452072406	1293.4092	1093.6276	1013.128	1102.0216	1151.7882	912.6544	801.7101	988.69103278	1048.64496	1055.2563303	1082.4663
"Eid1"	304.171	531.557	300.505	305.173	366.439	445.77	201.83	374.4	442.848	324.811	239.71	258.607	279.279	283.107
"Eid2"	43	67	37	71	39	56	31	46	95	32	33	31	46	43
"Eid2b"	85	180	118	90	87	75	65	86	99	65	92	87	76	73
"Eid3"	1	1	4	2	4	2	4	1	2	2	3	1	4	2
"Eif1"	7887.62471	13754.8433	7589.7519	11696.39937	7442.98905	7924.14702	6522.69174	9353.53799	10421.3437	8147.53587	6242.60393	6964.44995	6699.28684	8391.05177
"Eif1a"	225.0001	371.9775	268.0002	175.0001	211	218.0003018	192	294.9997	215.9998771	199	168.000020982856	207	250	258.9999
"Eif1ad"	385.136	716.863	424.233	318.254	392.159	467.069	331.213	404.313	368.018	477.117	348.982	390.512	375.558	441.813
"Eif1ax"	1917.43	2732.71	1733.47	1371.75	1422.49	1605.19	1379.91	1668.18	1180.01	1526.66	1222	1413.07	1441.42	1588.4
"Eif1b"	447.0002	759.0002	479.00000061977	599.9997	425.9996	417.9997	385.9999	428.9997	605.9998	406.9999	330.9997	369.9999	407.00048	459.9997
"Eif2a"	761.855	925.15201	525.189000211551	225.103	436.7952	493.6584	545.8173	601.7961	331.175	544.567	334.2445	499.2756	434.405	509.155
"Eif2ak1"	998.423	1699.18	1035.77	1133.36	921.824	917.766	835.237	971.645	832.513	749.256	791.852	925.108	950.973	1109.12
"Eif2ak2"	133.428	279.703	164.407	76.9969	159.061	122.021	101.455	169.969	86.8439	102.35	109.548	92.842	108.618	135.95
"Eif2ak3"	66.78778	152.59009	94.78172	60.99999	103.00004	74.1449	61.48459	144.00036	91	89	78.22596	61.14506	98.40351	60.5818
"Eif2ak4"	160.15363	311.99949	152.99998753829	100.00007	90	142	126.517684	186.0004	102	135.00006	109.99998	122.00006	123.26689	170.00032
"Eif2b1"	682	986.4895	650.9745	590.163	490.1579	589.8641	471.5015	658.5496	561.60456	510.1202	462.7464	554.9619	568.5261	628.9013
